filename,distance,speed,ship_type,distance_category,speed_category,activity,embedding,predicted,true,predicted_numbers,true_numbers,timestamp
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_19-36-27_344-928532_Cargo_underway-using-engine_10-6_6185.wav,6185.0,10.6,Cargo,6-7 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_19-36-27_344-928532_Cargo_underway-using-engine_10-6_6185.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,5,6,2022-01-22-19-36-27
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_17-33-44_172-909018_Fishing_underway-using-engine_6-2_2562.wav,2562.0,6.2,Fishing,2-3 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_17-33-44_172-909018_Fishing_underway-using-engine_6-2_2562.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-05-10-17-33-44
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_05-37-51_77-666292_Cargo_underway-using-engine_14-4_2320.wav,2320.0,14.4,Cargo,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_05-37-51_77-666292_Cargo_underway-using-engine_14-4_2320.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-02-23-05-37-51
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_03-30-01_45-408009_Cargo_underway-using-engine_11-3_5609.wav,5609.0,11.3,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_03-30-01_45-408009_Cargo_underway-using-engine_11-3_5609.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-01-22-03-30-01
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_12-11-35_233-752806_Tanker_underway-using-engine_9-2_2658.wav,2658.0,9.2,Tanker,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_12-11-35_233-752806_Tanker_underway-using-engine_9-2_2658.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-09-13-12-11-35
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_04-36-29_239-597462_Cargo_underway-using-engine_10-1_4713.wav,4713.0,10.1,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_04-36-29_239-597462_Cargo_underway-using-engine_10-1_4713.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-04-36-29
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_17-03-04_485-416519_Cargo_underway-using-engine_15-7_4173.wav,4173.0,15.7,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_17-03-04_485-416519_Cargo_underway-using-engine_15-7_4173.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-04-18-17-03-04
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_14-29-39_28-659356_Cargo_underway-using-engine_13-6_5887.wav,5887.0,13.6,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_14-29-39_28-659356_Cargo_underway-using-engine_13-6_5887.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,2,5,2022-05-04-14-29-39
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_04-16-01_501-619934_Cargo_underway-using-engine_17-8_4716.wav,4716.0,17.8,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_04-16-01_501-619934_Cargo_underway-using-engine_17-8_4716.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-01-22-04-16-01
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_17-49-05_248-408377_Cargo_underway-using-engine_8-9_4815.wav,4815.0,8.9,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_17-49-05_248-408377_Cargo_underway-using-engine_8-9_4815.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-05-04-17-49-05
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_16-27-16_119-891199_Cargo_underway-using-engine_8-0_6142.wav,6142.0,8.0,Cargo,6-7 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_16-27-16_119-891199_Cargo_underway-using-engine_8-0_6142.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,7,6,2022-05-04-16-27-16
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_04-16-01_557-442784_High-Speed-Craft_underway-using-engine_25-7_2950.wav,2950.0,25.7,High-Speed-Craft,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_04-16-01_557-442784_High-Speed-Craft_underway-using-engine_25-7_2950.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-10-30-04-16-01
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_16-17-02_80-671638_Cargo_underway-using-engine_13-8_7527.wav,7527.0,13.8,Cargo,7-8 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_16-17-02_80-671638_Cargo_underway-using-engine_13-8_7527.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,3,7,2022-01-22-16-17-02
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_15-31-03_287-96312_Cargo_underway-using-engine_9-6_5240.wav,5240.0,9.6,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_15-31-03_287-96312_Cargo_underway-using-engine_9-6_5240.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-04-24-15-31-03
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_12-37-08_261-425894_Dredging_underway-using-engine_10-5_2263.wav,2263.0,10.5,Dredging,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_12-37-08_261-425894_Dredging_underway-using-engine_10-5_2263.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,1,2,2022-01-22-12-37-08
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_21-08-30_612-204829_Tanker_underway-using-engine_11-7_5482.wav,5482.0,11.7,Tanker,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_21-08-30_612-204829_Tanker_underway-using-engine_11-7_5482.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-04-18-21-08-30
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_00-20-49_187-93763_Tanker_underway-using-engine_10-0_2397.wav,2397.0,10.0,Tanker,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_00-20-49_187-93763_Tanker_underway-using-engine_10-0_2397.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-02-23-00-20-49
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_17-33-44_85-639412_Dredging_underway-using-engine_11-8_4670.wav,4670.0,11.8,Dredging,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_17-33-44_85-639412_Dredging_underway-using-engine_11-8_4670.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-04-18-17-33-44
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_01-27-17_196-883825_Tanker_underway-using-engine_14-3_7303.wav,7303.0,14.3,Tanker,7-8 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_01-27-17_196-883825_Tanker_underway-using-engine_14-3_7303.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,7,7,2022-05-04-01-27-17
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_20-58-17_384-981754_Law-Enforcement_underway-using-engine_12-5_4195.wav,4195.0,12.5,Law-Enforcement,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_20-58-17_384-981754_Law-Enforcement_underway-using-engine_12-5_4195.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-02-07-20-58-17
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_22-25-13_55-037658_Tanker_underway-using-engine_10-5_2769.wav,2769.0,10.5,Tanker,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_22-25-13_55-037658_Tanker_underway-using-engine_10-5_2769.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-05-10-22-25-13
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_16-42-36_278-095752_Cargo_underway-using-engine_14-0_3992.wav,3992.0,14.0,Cargo,3-4 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_16-42-36_278-095752_Cargo_underway-using-engine_14-0_3992.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-02-07-16-42-36
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_09-43-19_239-70921_Tanker_underway-using-engine_12-6_5827.wav,5827.0,12.6,Tanker,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_09-43-19_239-70921_Tanker_underway-using-engine_12-6_5827.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-04-24-09-43-19
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_01-42-38_80-210326_Tanker_underway-using-engine_12-8_3273.wav,3273.0,12.8,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_01-42-38_80-210326_Tanker_underway-using-engine_12-8_3273.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-01-22-01-42-38
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_21-18-44_133-489296_Cargo_underway-using-engine_4-0_6883.wav,6883.0,4.0,Cargo,6-7 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_21-18-44_133-489296_Cargo_underway-using-engine_4-0_6883.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,4,6,2022-09-13-21-18-44
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_23-21-28_163-099068_Cargo_underway-using-engine_10-2_2884.wav,2884.0,10.2,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_23-21-28_163-099068_Cargo_underway-using-engine_10-2_2884.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,5,2,2022-05-10-23-21-28
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_07-15-00_171-739114_Tanker_underway-using-engine_12-2_2588.wav,2588.0,12.2,Tanker,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_07-15-00_171-739114_Tanker_underway-using-engine_12-2_2588.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-05-04-07-15-00
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_17-54-12_139-261326_Reserved_underway-using-engine_11-5_470.wav,470.0,11.5,Reserved,0-1 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_17-54-12_139-261326_Reserved_underway-using-engine_11-5_470.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 0-1 km with speed speed_category is activity,1,0,2022-05-20-17-54-12
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_13-43-38_141-783668_Cargo_underway-using-engine_5-7_5259.wav,5259.0,5.7,Cargo,5-6 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_13-43-38_141-783668_Cargo_underway-using-engine_5-7_5259.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,6,5,2022-09-13-13-43-38
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_11-25-34_283-516018_Tanker_underway-using-engine_11-3_4814.wav,4814.0,11.3,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_11-25-34_283-516018_Tanker_underway-using-engine_11-3_4814.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-09-13-11-25-34
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_05-17-24_579-636344_Tanker_underway-using-engine_8-9_3698.wav,3698.0,8.9,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_05-17-24_579-636344_Tanker_underway-using-engine_8-9_3698.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-02-07-05-17-24
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_02-43-59_57-745637_Pilot_underway-using-engine_7-4_6248.wav,6248.0,7.4,Pilot,6-7 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_02-43-59_57-745637_Pilot_underway-using-engine_7-4_6248.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,5,6,2022-10-30-02-43-59
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_04-26-16_175-357029_Tanker_underway-using-engine_4-1_4301.wav,4301.0,4.1,Tanker,4-5 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_04-26-16_175-357029_Tanker_underway-using-engine_4-1_4301.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-02-07-04-26-16
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_11-46-01_76-944569_Tanker_underway-using-engine_9-6_4428.wav,4428.0,9.6,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_11-46-01_76-944569_Tanker_underway-using-engine_9-6_4428.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-01-22-11-46-01
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_20-17-22_291-549067_Cargo_underway-using-engine_10-9_855.wav,855.0,10.9,Cargo,0-1 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_20-17-22_291-549067_Cargo_underway-using-engine_10-9_855.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 0-1 km with speed speed_category is activity,1,0,2022-05-20-20-17-22
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_03-50-30_266-699622_Reserved_underway-using-engine_12-0_3472.wav,3472.0,12.0,Reserved,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_03-50-30_266-699622_Reserved_underway-using-engine_12-0_3472.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,2,3,2022-04-24-03-50-30
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_11-56-14_192-591412_Tanker_underway-using-engine_12-0_4854.wav,4854.0,12.0,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_11-56-14_192-591412_Tanker_underway-using-engine_12-0_4854.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-10-30-11-56-14
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_14-50-07_14-001299_Tanker_underway-using-engine_9-0_3788.wav,3788.0,9.0,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_14-50-07_14-001299_Tanker_underway-using-engine_9-0_3788.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-09-13-14-50-07
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_18-45-19_584-235595_Cargo_underway-using-engine_14-3_2608.wav,2608.0,14.3,Cargo,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_18-45-19_584-235595_Cargo_underway-using-engine_14-3_2608.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-10-30-18-45-19
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_04-46-42_440-458055_Cargo_underway-using-engine_17-6_5472.wav,5472.0,17.6,Cargo,5-6 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_04-46-42_440-458055_Cargo_underway-using-engine_17-6_5472.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-01-22-04-46-42
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_05-58-18_404-329764_Other_underway-using-engine_23-7_4936.wav,4936.0,23.7,Other,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_05-58-18_404-329764_Other_underway-using-engine_23-7_4936.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-10-30-05-58-18
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_13-28-18_112-823599_Fishing_engaged-in-fishing_8-5_3542.wav,3542.0,8.5,Fishing,3-4 km,5-14,engaged-in-fishing,/srv/CLAP/files/Test/G_15811_2022-05-10_13-28-18_112-823599_Fishing_engaged-in-fishing_8-5_3542.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,6,3,2022-05-10-13-28-18
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_06-44-20_78-575357_Cargo_underway-using-engine_13-1_4944.wav,4944.0,13.1,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_06-44-20_78-575357_Cargo_underway-using-engine_13-1_4944.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-06-44-20
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_12-47-22_58-154639_Cargo_underway-using-engine_15-2_1852.wav,1852.0,15.2,Cargo,1-2 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_12-47-22_58-154639_Cargo_underway-using-engine_15-2_1852.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,1,1,2022-01-22-12-47-22
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_23-21-27_93-44061_Tanker_underway-using-engine_13-9_5057.wav,5057.0,13.9,Tanker,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_23-21-27_93-44061_Tanker_underway-using-engine_13-9_5057.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-05-20-23-21-27
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_17-43-58_304-049953_Cargo_underway-using-engine_14-3_3680.wav,3680.0,14.3,Cargo,3-4 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_17-43-58_304-049953_Cargo_underway-using-engine_14-3_3680.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-02-23-17-43-58
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_11-25-34_284-117572_Cargo_underway-using-engine_16-9_12081.wav,12081.0,16.9,Cargo,10+ km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_11-25-34_284-117572_Cargo_underway-using-engine_16-9_12081.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,6,10,2022-05-20-11-25-34
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_01-01-43_219-309853_Tanker_underway-using-engine_13-9_6218.wav,6218.0,13.9,Tanker,6-7 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_01-01-43_219-309853_Tanker_underway-using-engine_13-9_6218.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,7,6,2022-05-04-01-01-43
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_04-56-57_348-658578_Tanker_at-anchor_15-4_5095.wav,5095.0,15.4,Tanker,5-6 km,14+,at-anchor,/srv/CLAP/files/Test/G_15810_2022-02-23_04-56-57_348-658578_Tanker_at-anchor_15-4_5095.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-02-23-04-56-57
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_09-58-38_38-264955_Tanker_underway-using-engine_10-6_14612.wav,14612.0,10.6,Tanker,10+ km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_09-58-38_38-264955_Tanker_underway-using-engine_10-6_14612.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,6,10,2022-05-20-09-58-38
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_20-02-03_131-919222_Cargo_underway-using-engine_14-2_4818.wav,4818.0,14.2,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_20-02-03_131-919222_Cargo_underway-using-engine_14-2_4818.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-04-24-20-02-03
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_08-21-28_559-449614_Cargo_underway-using-engine_18-4_1621.wav,1621.0,18.4,Cargo,1-2 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_08-21-28_559-449614_Cargo_underway-using-engine_18-4_1621.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,1,1,2022-01-22-08-21-28
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_03-50-28_267-450639_Cargo_underway-using-engine_16-2_4807.wav,4807.0,16.2,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_03-50-28_267-450639_Cargo_underway-using-engine_16-2_4807.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-09-13-03-50-28
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_04-56-57_147-033912_Cargo_underway-using-engine_15-0_3852.wav,3852.0,15.0,Cargo,3-4 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_04-56-57_147-033912_Cargo_underway-using-engine_15-0_3852.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-05-20-04-56-57
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_13-38-31_84-63755_Cargo_underway-using-engine_18-0_4064.wav,4064.0,18.0,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_13-38-31_84-63755_Cargo_underway-using-engine_18-0_4064.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-02-07-13-38-31
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_02-13-19_298-381703_Cargo_underway-using-engine_10-9_4217.wav,4217.0,10.9,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_02-13-19_298-381703_Cargo_underway-using-engine_10-9_4217.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-02-23-02-13-19
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_18-45-20_119-296377_Cargo_underway-using-engine_14-5_1107.wav,1107.0,14.5,Cargo,1-2 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_18-45-20_119-296377_Cargo_underway-using-engine_14-5_1107.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,1,1,2022-02-23-18-45-20
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_02-54-12_400-8572_Cargo_underway-using-engine_9-2_4601.wav,4601.0,9.2,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_02-54-12_400-8572_Cargo_underway-using-engine_9-2_4601.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-01-22-02-54-12
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_15-25-54_207-271041_Passenger_underway-using-engine_13-0_4023.wav,4023.0,13.0,Passenger,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_15-25-54_207-271041_Passenger_underway-using-engine_13-0_4023.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-09-13-15-25-54
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_09-22-51_134-562257_Cargo_underway-using-engine_8-3_1520.wav,1520.0,8.3,Cargo,1-2 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_09-22-51_134-562257_Cargo_underway-using-engine_8-3_1520.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,1,1,2022-01-22-09-22-51
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_01-11-56_325-379792_Other_underway-using-engine_12-4_1994.wav,1994.0,12.4,Other,1-2 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_01-11-56_325-379792_Other_underway-using-engine_12-4_1994.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,2,1,2022-01-22-01-11-56
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_13-58-58_547-214856_Tanker_underway-using-engine_13-8_4521.wav,4521.0,13.8,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_13-58-58_547-214856_Tanker_underway-using-engine_13-8_4521.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-10-30-13-58-58
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_11-46-01_517-057854_Cargo_underway-using-engine_11-6_1790.wav,1790.0,11.6,Cargo,1-2 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_11-46-01_517-057854_Cargo_underway-using-engine_11-6_1790.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,2,1,2022-04-18-11-46-01
